user_id,variant,arpu,day,time_on_site
6048,treatment,193.79,14,239.2
6049,treatment,92.61,1,87.9
6050,treatment,185.69,2,165.4
6051,treatment,133.7,3,228.2
6052,treatment,13.58,4,129.0
6053,treatment,240.87,5,138.7
6054,treatment,224.62,6,176.9
6055,treatment,71.5,7,166.5
6056,treatment,110.7,8,264.3
6057,treatment,183.92,9,67.0
6058,treatment,65.35,10,120.7
6059,treatment,7.2,11,135.5
6060,treatment,0,12,147.6
6061,treatment,218.05,13,357.6
6062,treatment,144.03,14,322.9
6063,treatment,175.5,1,44.8
6064,treatment,92.43,2,263.4
6065,treatment,114.22,3,133.4
6066,treatment,221.98,4,271.0
6067,treatment,0,5,176.7
6068,treatment,38.81,6,241.4
6069,treatment,203.47,7,260.4
6070,treatment,194.45,8,180.7
6071,treatment,298.51,9,245.6
6072,treatment,74.47,10,178.6
6073,treatment,0,11,118.5
6074,treatment,34.74,12,171.1
6075,treatment,31.8,13,113.0
6076,treatment,84.06,14,188.5
6077,treatment,98.91,1,143.2
6078,treatment,99.67,2,147.6
6079,treatment,105.1,3,180.0
6080,treatment,249.59,4,187.7
6081,treatment,108.45,5,144.5
6082,treatment,103.0,6,201.7
6083,treatment,35.5,7,128.5
6084,treatment,79.7,8,175.5
6085,treatment,92.36,9,179.9
6086,treatment,128.79,10,307.6
6087,treatment,191.59,11,168.5
6088,treatment,133.4,12,186.0
6089,treatment,41.72,13,190.9
6090,treatment,165.56,14,145.8
6091,treatment,54.03,1,195.7
6092,treatment,138.95,2,295.5
6093,treatment,145.02,3,343.1
6094,treatment,63.41,4,138.6
6095,treatment,20.76,5,74.9
6096,treatment,121.03,6,206.2
6097,treatment,102.38,7,249.0
6098,treatment,71.94,8,183.2
6099,treatment,204.82,9,132.4
6100,treatment,89.25,10,91.8
6101,treatment,104.88,11,90.7
6102,treatment,44.63,12,243.6
6103,treatment,189.0,13,211.2
6104,treatment,199.42,14,247.2
6105,treatment,282.16,1,215.9
6106,treatment,6.5,2,200.0
6107,treatment,118.4,3,152.8
6108,treatment,52.68,4,257.8
6109,treatment,69.59,5,156.1
6110,treatment,0,6,205.3
6111,treatment,0,7,224.7
6112,treatment,227.69,8,261.4
6113,treatment,47.18,9,230.2
6114,treatment,56.42,10,146.5
6115,treatment,69.04,11,82.6
6116,treatment,88.0,12,193.8
6117,treatment,134.29,13,93.8
6118,treatment,200.28,14,164.9
6119,treatment,8.67,1,109.5
6120,treatment,203.17,2,247.1
6121,treatment,130.92,3,240.2
6122,treatment,95.74,4,140.6
6123,treatment,213.28,5,264.9
6124,treatment,0,6,88.2
6125,treatment,19.81,7,154.5
6126,treatment,80.97,8,193.5
6127,treatment,9.23,9,186.4
6128,treatment,0,10,188.9
6129,treatment,214.48,11,172.0
6130,treatment,131.64,12,229.1
6131,treatment,193.94,13,173.8
6132,treatment,133.16,14,208.9
6133,treatment,66.34,1,66.7
6134,treatment,53.43,2,155.7
6135,treatment,142.74,3,202.0
6136,treatment,245.38,4,286.7
6137,treatment,117.03,5,293.9
6138,treatment,0,6,149.3
6139,treatment,174.02,7,251.4
6140,treatment,96.18,8,172.2
6141,treatment,70.69,9,82.9
6142,treatment,98.68,10,161.7
6143,treatment,0,11,189.8
6144,treatment,158.55,12,176.8
6145,treatment,266.64,13,249.8
6146,treatment,0,14,231.8
6147,treatment,0,1,144.2
6148,treatment,91.4,2,171.7
6149,treatment,124.04,3,195.2
6150,treatment,117.15,4,168.3
6151,treatment,45.33,5,232.4
6152,treatment,0,6,131.9
6153,treatment,28.68,7,201.8
6154,treatment,176.24,8,47.7
6155,treatment,155.1,9,204.9
6156,treatment,102.92,10,161.8
6157,treatment,106.15,11,162.5
6158,treatment,31.35,12,123.7
6159,treatment,222.02,13,202.9
6160,treatment,208.32,14,145.5
6161,treatment,62.58,1,170.4
6162,treatment,174.98,2,142.4
6163,treatment,248.77,3,236.0
6164,treatment,129.98,4,139.8
6165,treatment,50.45,5,124.8
6166,treatment,116.74,6,218.8
6167,treatment,50.9,7,182.6
6168,treatment,124.55,8,90.4
6169,treatment,161.86,9,245.9
6170,treatment,32.85,10,109.3
6171,treatment,92.72,11,288.9
6172,treatment,213.6,12,151.6
6173,treatment,158.04,13,162.1
6174,treatment,140.8,14,219.2
6175,treatment,57.77,1,170.6
6176,treatment,158.46,2,95.7
6177,treatment,9.11,3,202.7
6178,treatment,33.74,4,137.9
6179,treatment,0,5,94.0
6180,treatment,12.33,6,175.4
6181,treatment,72.1,7,339.4
6182,treatment,64.44,8,159.7
6183,treatment,143.71,9,112.2
6184,treatment,280.05,10,184.4
6185,treatment,211.65,11,213.5
6186,treatment,55.43,12,223.4
6187,treatment,104.29,13,148.1
6188,treatment,68.13,14,105.9
6189,treatment,213.17,1,255.1
6190,treatment,72.46,2,203.7
6191,treatment,0,3,174.8
6192,treatment,122.98,4,158.4
6193,treatment,0,5,206.9
6194,treatment,118.69,6,152.5
6195,treatment,10.69,7,216.7
6196,treatment,0,8,160.2
6197,treatment,113.38,9,144.8
6198,treatment,0,10,233.0
6199,treatment,62.52,11,162.5
6200,treatment,140.09,12,184.5
6201,treatment,142.62,13,197.1
6202,treatment,23.41,14,172.4
6203,treatment,196.3,1,193.3
6204,treatment,44.4,2,211.4
6205,treatment,133.85,3,191.7
6206,treatment,237.69,4,180.0
6207,treatment,0,5,190.1
6208,treatment,6.83,6,198.1
6209,treatment,165.61,7,287.3
6210,treatment,94.96,8,167.0
6211,treatment,148.29,9,153.4
6212,treatment,92.72,10,86.3
6213,treatment,282.34,11,185.4
6214,treatment,118.46,12,233.3
6215,treatment,101.22,13,275.3
6216,treatment,182.78,14,132.9
6217,treatment,219.22,1,110.5
6218,treatment,89.39,2,183.0
6219,treatment,193.47,3,86.3
6220,treatment,232.16,4,129.2
6221,treatment,206.63,5,125.1
6222,treatment,104.8,6,119.0
6223,treatment,216.35,7,164.0
6224,treatment,244.04,8,169.3
6225,treatment,0,9,136.3
6226,treatment,78.29,10,206.4
6227,treatment,203.55,11,227.7
6228,treatment,188.13,12,96.3
6229,treatment,115.51,13,153.7
6230,treatment,182.38,14,199.5
6231,treatment,0,1,72.6
6232,treatment,121.23,2,124.4
6233,treatment,103.49,3,139.4
6234,treatment,0,4,191.5
6235,treatment,59.82,5,204.1
6236,treatment,191.12,6,209.0
6237,treatment,101.87,7,246.6
6238,treatment,114.32,8,199.8
6239,treatment,176.96,9,179.6
6240,treatment,152.45,10,57.2
6241,treatment,140.61,11,210.5
6242,treatment,208.29,12,63.1
6243,treatment,40.31,13,279.3
6244,treatment,145.64,14,305.3
6245,treatment,125.35,1,151.0
6246,treatment,66.86,2,75.6
6247,treatment,98.66,3,116.0
6248,treatment,0,4,120.1
6249,treatment,192.21,5,138.5
6250,treatment,84.63,6,127.9
6251,treatment,90.69,7,132.7
6252,treatment,55.22,8,144.0
6253,treatment,116.25,9,155.6
6254,treatment,0,10,137.0
6255,treatment,124.55,11,211.5
6256,treatment,0,12,82.3
6257,treatment,103.7,13,176.4
6258,treatment,0,14,182.0
6259,treatment,75.02,1,215.1
6260,treatment,123.71,2,143.9
6261,treatment,29.68,3,170.4
6262,treatment,0,4,209.3
6263,treatment,131.88,5,194.2
6264,treatment,97.98,6,224.6
6265,treatment,73.37,7,105.5
6266,treatment,192.85,8,197.7
6267,treatment,192.51,9,183.7
6268,treatment,74.87,10,96.2
6269,treatment,147.46,11,155.2
6270,treatment,137.59,12,223.7
6271,treatment,142.96,13,183.8
6272,treatment,48.59,14,172.6
6273,treatment,245.93,1,133.2
6274,treatment,6.04,2,145.7
6275,treatment,125.25,3,149.8
6276,treatment,190.51,4,138.5
6277,treatment,191.21,5,210.2
6278,treatment,51.65,6,252.3
6279,treatment,83.95,7,286.1
6280,treatment,200.54,8,119.2
6281,treatment,43.44,9,163.9
6282,treatment,30.08,10,200.1
6283,treatment,107.86,11,202.9
6284,treatment,102.46,12,22.5
6285,treatment,124.9,13,149.9
6286,treatment,86.99,14,173.3
6287,treatment,130.18,1,215.9
6288,treatment,138.11,2,170.8
6289,treatment,151.64,3,224.2
6290,treatment,25.31,4,34.9
6291,treatment,0,5,266.5
6292,treatment,129.78,6,115.6
6293,treatment,170.01,7,164.2
6294,treatment,145.91,8,86.9
6295,treatment,13.93,9,215.2
6296,treatment,211.57,10,221.9
6297,treatment,192.47,11,99.0
6298,treatment,107.49,12,275.6
6299,treatment,0.76,13,194.5
6300,treatment,76.73,14,102.1
6301,treatment,108.58,1,93.7
6302,treatment,59.55,2,209.7
6303,treatment,164.38,3,171.8
6304,treatment,65.96,4,217.1
6305,treatment,167.78,5,193.3
6306,treatment,141.26,6,141.7
6307,treatment,110.37,7,124.5
6308,treatment,68.55,8,219.1
6309,treatment,34.39,9,182.7
6310,treatment,9.15,10,249.1
6311,treatment,114.19,11,177.1
6312,treatment,139.51,12,171.7
6313,treatment,98.41,13,57.3
6314,treatment,0,14,110.7
6315,treatment,246.95,1,249.3
6316,treatment,109.9,2,131.8
6317,treatment,78.51,3,140.4
6318,treatment,55.18,4,140.0
6319,treatment,27.06,5,140.0
6320,treatment,230.16,6,148.4
6321,treatment,0,7,139.3
6322,treatment,142.68,8,147.9
6323,treatment,82.75,9,168.8
6324,treatment,30.61,10,113.9
6325,treatment,75.76,11,48.3
6326,treatment,105.48,12,87.1
6327,treatment,147.61,13,192.3
6328,treatment,160.93,14,197.0
6329,treatment,78.04,1,269.8
6330,treatment,0,2,186.6
6331,treatment,0,3,218.3
6332,treatment,95.89,4,212.6
6333,treatment,168.42,5,202.0
6334,treatment,74.78,6,72.5
6335,treatment,132.29,7,162.8
6336,treatment,184.51,8,195.2
6337,treatment,322.1,9,137.3
6338,treatment,4.09,10,233.4
6339,treatment,13.67,11,287.0
6340,treatment,0,12,240.5
6341,treatment,153.8,13,214.9
6342,treatment,143.03,14,195.5
6343,treatment,25.2,1,226.8
6344,treatment,47.27,2,186.1
6345,treatment,70.27,3,291.1
6346,treatment,223.35,4,227.7
6347,treatment,0,5,171.0
6348,treatment,27.99,6,224.0
6349,treatment,180.87,7,206.7
6350,treatment,105.65,8,319.2
6351,treatment,215.4,9,174.1
6352,treatment,116.32,10,169.4
6353,treatment,103.83,11,193.7
6354,treatment,79.67,12,206.0
6355,treatment,53.79,13,167.0
6356,treatment,12.57,14,151.8
6357,treatment,0,1,193.8
6358,treatment,80.33,2,135.3
6359,treatment,80.49,3,120.4
6360,treatment,148.45,4,237.9
6361,treatment,190.04,5,318.0
6362,treatment,210.37,6,165.9
6363,treatment,108.66,7,74.0
6364,treatment,157.81,8,212.4
6365,treatment,0,9,265.0
6366,treatment,75.97,10,113.6
6367,treatment,46.0,11,258.3
6368,treatment,35.74,12,179.3
6369,treatment,166.18,13,172.7
6370,treatment,119.52,14,220.2
6371,treatment,215.61,1,181.9
6372,treatment,36.15,2,70.6
6373,treatment,145.02,3,83.0
6374,treatment,0,4,299.9
6375,treatment,97.51,5,310.4
6376,treatment,136.38,6,180.5
6377,treatment,134.01,7,135.5
6378,treatment,136.85,8,283.5
6379,treatment,0,9,189.4
6380,treatment,0,10,131.5
6381,treatment,18.65,11,136.4
6382,treatment,202.76,12,139.0
6383,treatment,54.46,13,257.4
6384,treatment,119.28,14,207.4
6385,treatment,129.58,1,166.5
6386,treatment,270.21,2,10
6387,treatment,192.52,3,226.2
6388,treatment,122.99,4,246.9
6389,treatment,184.08,5,289.3
6390,treatment,87.96,6,147.6
6391,treatment,74.68,7,308.4
6392,treatment,157.68,8,221.6
6393,treatment,91.09,9,63.8
6394,treatment,74.96,10,242.6
6395,treatment,165.89,11,152.9
6396,treatment,17.75,12,221.6
6397,treatment,87.44,13,339.8
6398,treatment,0,14,197.9
6399,treatment,22.26,1,211.9
6400,treatment,129.7,2,253.5
6401,treatment,128.51,3,249.3
6402,treatment,80.37,4,177.2
6403,treatment,98.02,5,228.0
6404,treatment,139.52,6,200.3
6405,treatment,23.16,7,245.4
6406,treatment,63.34,8,295.4
6407,treatment,132.6,9,151.8
6408,treatment,135.25,10,188.6
6409,treatment,197.89,11,134.9
6410,treatment,207.34,12,127.6
6411,treatment,99.93,13,191.6
6412,treatment,51.93,14,109.7
6413,treatment,157.71,1,153.8
6414,treatment,10.42,2,16.4
6415,treatment,82.14,3,247.2
6416,treatment,177.77,4,101.7
6417,treatment,88.68,5,173.1
6418,treatment,0,6,193.8
6419,treatment,75.75,7,182.8
6420,treatment,196.78,8,223.7
6421,treatment,169.94,9,187.3
6422,treatment,206.75,10,228.2
6423,treatment,127.2,11,133.4
6424,treatment,115.28,12,249.2
6425,treatment,273.85,13,88.4
6426,treatment,49.96,14,198.9
6427,treatment,121.2,1,134.8
6428,treatment,10.32,2,205.1
6429,treatment,215.08,3,135.7
6430,treatment,120.87,4,275.6
6431,treatment,97.73,5,264.5
6432,treatment,0,6,238.5
6433,treatment,258.04,7,143.3
6434,treatment,102.17,8,38.9
6435,treatment,271.05,9,173.6
6436,treatment,117.18,10,232.0
6437,treatment,176.1,11,10
6438,treatment,37.44,12,158.9
6439,treatment,176.28,13,176.6
6440,treatment,178.29,14,266.9
6441,treatment,114.94,1,208.7
6442,treatment,220.76,2,271.9
6443,treatment,82.26,3,264.7
6444,treatment,92.94,4,159.7
6445,treatment,95.6,5,88.4
6446,treatment,149.67,6,289.2
6447,treatment,144.44,7,134.5
6448,treatment,20.43,8,157.2
6449,treatment,224.98,9,192.1
6450,treatment,21.48,10,223.2
6451,treatment,144.88,11,196.9
6452,treatment,17.33,12,289.9
6453,treatment,179.96,13,214.2
6454,treatment,109.69,14,300.8
6455,treatment,33.78,1,170.9
6456,treatment,150.52,2,126.3
6457,treatment,206.78,3,87.9
6458,treatment,96.17,4,197.0
6459,treatment,0,5,293.2
6460,treatment,53.55,6,153.0
6461,treatment,185.75,7,182.1
6462,treatment,271.6,8,110.0
6463,treatment,108.4,9,165.5
6464,treatment,154.42,10,242.0
6465,treatment,0,11,169.9
6466,treatment,191.88,12,124.0
6467,treatment,19.61,13,153.5
6468,treatment,178.37,14,68.9
6469,treatment,160.5,1,52.2
6470,treatment,50.9,2,225.0
6471,treatment,224.29,3,206.6
6472,treatment,119.64,4,138.1
6473,treatment,169.69,5,193.1
6474,treatment,57.23,6,182.4
6475,treatment,13.39,7,173.2
6476,treatment,102.03,8,15.0
6477,treatment,172.78,9,200.7
6478,treatment,134.74,10,128.4
6479,treatment,34.33,11,255.5
6480,treatment,91.8,12,134.1
6481,treatment,198.49,13,224.6
6482,treatment,0,14,209.6
6483,treatment,29.94,1,166.0
6484,treatment,30.64,2,219.0
6485,treatment,247.89,3,207.7
6486,treatment,203.41,4,184.0
6487,treatment,35.99,5,211.8
6488,treatment,125.45,6,195.6
6489,treatment,37.99,7,239.8
6490,treatment,126.38,8,64.5
6491,treatment,108.46,9,73.6
6492,treatment,131.29,10,147.9
6493,treatment,118.35,11,158.2
6494,treatment,66.49,12,191.9
6495,treatment,55.74,13,245.6
6496,treatment,184.01,14,206.9
6497,treatment,0,1,252.7
6498,treatment,198.83,2,84.0
6499,treatment,0,3,216.2
6500,treatment,176.2,4,245.6
6501,treatment,140.86,5,227.0
6502,treatment,80.8,6,293.5
6503,treatment,58.03,7,103.1
6504,treatment,0,8,172.9
6505,treatment,52.56,9,202.6
6506,treatment,139.58,10,170.9
6507,treatment,152.01,11,190.0
6508,treatment,76.18,12,300.7
6509,treatment,127.06,13,254.5
6510,treatment,221.65,14,279.1
6511,treatment,39.66,1,205.3
6512,treatment,41.63,2,153.5
6513,treatment,25.83,3,223.6
6514,treatment,15.46,4,243.2
6515,treatment,49.69,5,271.3
6516,treatment,20.96,6,269.4
6517,treatment,0,7,325.5
6518,treatment,0,8,92.2
6519,treatment,48.67,9,279.6
6520,treatment,34.93,10,207.9
6521,treatment,134.96,11,193.0
6522,treatment,32.21,12,250.6
6523,treatment,101.16,13,177.1
6524,treatment,10.39,14,208.0
6525,treatment,99.95,1,150.9
6526,treatment,166.63,2,230.8
6527,treatment,32.95,3,124.3
6528,treatment,93.81,4,141.5
6529,treatment,158.38,5,202.6
6530,treatment,203.85,6,101.8
6531,treatment,0,7,195.9
6532,treatment,110.7,8,149.8
6533,treatment,194.13,9,116.2
6534,treatment,139.86,10,264.2
6535,treatment,117.21,11,185.0
6536,treatment,93.7,12,199.8
6537,treatment,42.16,13,219.5
6538,treatment,97.96,14,189.8
6539,treatment,57.89,1,217.0
6540,treatment,0,2,157.1
6541,treatment,249.4,3,158.8
6542,treatment,221.9,4,185.5
6543,treatment,158.01,5,194.3
6544,treatment,143.01,6,39.5
6545,treatment,101.01,7,249.1
6546,treatment,239.52,8,284.3
6547,treatment,132.03,9,121.8
6548,treatment,55.87,10,147.9
6549,treatment,0,11,175.0
6550,treatment,52.26,12,251.7
6551,treatment,129.12,13,178.0
6552,treatment,117.42,14,181.7
6553,treatment,69.59,1,66.5
6554,treatment,21.95,2,214.1
6555,treatment,0,3,215.9
6556,treatment,45.96,4,264.2
6557,treatment,92.11,5,222.2
6558,treatment,1.89,6,172.6
6559,treatment,71.86,7,118.0
6560,treatment,100.3,8,205.0
6561,treatment,27.18,9,161.9
6562,treatment,117.64,10,29.5
6563,treatment,36.04,11,279.7
6564,treatment,185.5,12,205.7
6565,treatment,69.19,13,133.9
6566,treatment,203.45,14,88.2
6567,treatment,81.82,1,240.6
6568,treatment,141.43,2,267.9
6569,treatment,50.35,3,265.3
6570,treatment,56.99,4,153.9
6571,treatment,0,5,225.9
6572,treatment,132.69,6,252.6
6573,treatment,32.6,7,226.7
6574,treatment,38.59,8,122.1
6575,treatment,42.88,9,167.3
6576,treatment,30.07,10,180.8
6577,treatment,52.73,11,223.0
6578,treatment,74.67,12,152.4
6579,treatment,218.42,13,86.6
6580,treatment,45.27,14,127.5
6581,treatment,0,1,221.1
6582,treatment,92.88,2,225.7
6583,treatment,246.93,3,206.2
6584,treatment,202.75,4,93.5
6585,treatment,209.25,5,132.1
6586,treatment,73.91,6,227.6
6587,treatment,179.18,7,229.9
6588,treatment,72.98,8,173.6
6589,treatment,286.8,9,143.1
6590,treatment,162.13,10,184.4
6591,treatment,198.97,11,139.7
6592,treatment,142.54,12,174.8
6593,treatment,71.9,13,133.7
6594,treatment,155.07,14,253.0
6595,treatment,38.69,1,115.3
6596,treatment,118.47,2,194.4
6597,treatment,143.67,3,238.9
6598,treatment,88.14,4,128.0
6599,treatment,145.82,5,104.2
6600,treatment,321.71,6,68.0
6601,treatment,123.51,7,153.7
6602,treatment,85.11,8,101.4
6603,treatment,88.9,9,135.3
6604,treatment,38.42,10,70.5
6605,treatment,298.45,11,167.6
6606,treatment,0,12,214.9
6607,treatment,233.8,13,259.7
6608,treatment,153.46,14,211.2
6609,treatment,82.81,1,112.8
6610,treatment,43.2,2,163.0
6611,treatment,132.31,3,193.2
6612,treatment,163.79,4,197.9
6613,treatment,67.35,5,207.6
6614,treatment,145.53,6,203.1
6615,treatment,110.49,7,99.5
6616,treatment,74.29,8,230.0
6617,treatment,29.38,9,96.0
6618,treatment,41.55,10,42.5
6619,treatment,150.42,11,159.3
6620,treatment,59.65,12,208.8
6621,treatment,74.23,13,193.3
6622,treatment,180.76,14,148.1
6623,treatment,162.11,1,139.9
6624,treatment,71.14,2,147.9
6625,treatment,42.08,3,210.3
6626,treatment,122.18,4,179.6
6627,treatment,0,5,174.8
6628,treatment,199.78,6,203.8
6629,treatment,54.15,7,272.5
6630,treatment,48.82,8,84.8
6631,treatment,136.73,9,177.9
6632,treatment,117.44,10,68.5
6633,treatment,225.98,11,192.2
6634,treatment,182.27,12,163.1
6635,treatment,93.1,13,95.6
6636,treatment,125.99,14,164.9
6637,treatment,0.93,1,222.3
6638,treatment,150.07,2,232.2
6639,treatment,179.1,3,130.9
6640,treatment,153.17,4,182.3
6641,treatment,68.98,5,204.4
6642,treatment,0,6,49.1
6643,treatment,49.28,7,241.1
6644,treatment,232.2,8,81.9
6645,treatment,12.79,9,177.4
6646,treatment,80.14,10,125.0
6647,treatment,104.89,11,331.7
6648,treatment,15.07,12,120.9
6649,treatment,0,13,276.9
6650,treatment,123.29,14,184.2
6651,treatment,154.05,1,196.0
6652,treatment,0,2,237.7
6653,treatment,133.67,3,135.6
6654,treatment,105.27,4,139.5
6655,treatment,0,5,195.8
6656,treatment,276.52,6,201.8
6657,treatment,0,7,193.2
6658,treatment,182.56,8,280.7
6659,treatment,48.44,9,91.3
6660,treatment,34.21,10,256.7
6661,treatment,44.56,11,242.0
6662,treatment,102.45,12,120.5
6663,treatment,0,13,171.5
6664,treatment,59.4,14,257.9
6665,treatment,160.77,1,103.6
6666,treatment,302.16,2,179.9
6667,treatment,219.59,3,185.7
6668,treatment,89.29,4,184.4
6669,treatment,233.97,5,176.0
6670,treatment,171.28,6,89.6
6671,treatment,8.0,7,321.6
6672,treatment,157.91,8,296.5
6673,treatment,0,9,285.6
6674,treatment,64.7,10,149.7
6675,treatment,115.15,11,142.5
6676,treatment,73.24,12,198.3
6677,treatment,132.36,13,153.6
6678,treatment,40.48,14,225.6
6679,treatment,24.27,1,262.4
6680,treatment,138.59,2,146.4
6681,treatment,99.24,3,232.2
6682,treatment,10.88,4,133.7
6683,treatment,123.3,5,242.1
6684,treatment,90.36,6,251.1
6685,treatment,185.24,7,296.1
6686,treatment,198.06,8,275.9
6687,treatment,119.87,9,273.0
6688,treatment,16.6,10,143.8
6689,treatment,261.99,11,332.4
6690,treatment,152.68,12,159.2
6691,treatment,49.08,13,225.8
6692,treatment,103.4,14,236.6
6693,treatment,0,1,188.7
6694,treatment,0,2,143.8
6695,treatment,54.23,3,158.6
6696,treatment,55.24,4,96.2
6697,treatment,108.37,5,182.1
6698,treatment,113.34,6,165.2
6699,treatment,115.08,7,129.1
6700,treatment,87.23,8,207.8
6701,treatment,203.39,9,271.4
6702,treatment,102.61,10,202.5
6703,treatment,54.56,11,140.6
6704,treatment,250.57,12,230.7
6705,treatment,252.68,13,262.2
6706,treatment,89.73,14,128.7
6707,treatment,23.76,1,339.9
6708,treatment,139.79,2,95.4
6709,treatment,0,3,141.5
6710,treatment,0,4,77.2
6711,treatment,23.64,5,226.7
6712,treatment,135.64,6,129.5
6713,treatment,112.24,7,269.5
6714,treatment,160.11,8,186.1
6715,treatment,75.95,9,144.3
6716,treatment,7.16,10,89.1
6717,treatment,133.61,11,123.6
6718,treatment,170.56,12,261.6
6719,treatment,191.07,13,367.4
6720,treatment,154.21,14,200.8
6721,treatment,1.88,1,91.1
6722,treatment,0,2,179.8
6723,treatment,45.33,3,198.0
6724,treatment,195.1,4,127.4
6725,treatment,202.71,5,170.7
6726,treatment,198.59,6,131.6
6727,treatment,0,7,320.9
6728,treatment,165.28,8,160.4
6729,treatment,144.4,9,191.6
6730,treatment,66.7,10,160.2
6731,treatment,74.43,11,204.1
6732,treatment,128.64,12,201.6
6733,treatment,127.06,13,224.1
6734,treatment,45.51,14,135.2
6735,treatment,90.79,1,176.9
6736,treatment,226.07,2,82.8
6737,treatment,0,3,135.1
6738,treatment,175.12,4,261.9
6739,treatment,0,5,194.6
6740,treatment,118.99,6,80.9
6741,treatment,90.23,7,53.4
6742,treatment,162.73,8,167.6
6743,treatment,0,9,107.7
6744,treatment,169.76,10,277.9
6745,treatment,170.0,11,212.8
6746,treatment,155.85,12,169.0
6747,treatment,11.72,13,226.2
6748,treatment,181.24,14,118.9
6749,treatment,178.66,1,286.4
6750,treatment,71.07,2,225.6
6751,treatment,42.22,3,249.6
6752,treatment,118.17,4,153.0
6753,treatment,76.02,5,213.2
6754,treatment,149.87,6,151.3
